Request ID,Booking ID,Room ID,Room_Number,Room_Type,Request_Type,Capacity,Occupants,Client,Menu_ID,Menu_Name,orders,Time,Days,Room_Rate,Hotel_Cost,Food_Cost,Total_Cost,Request Start Date
2232,4619,5,L30,conference_room_large,party,50,45,Marin Prohaska,1,soft-drink,1,08:47:00,12,150,1800,3,1803,2016-01-05
2232,4619,5,L30,conference_room_large,party,50,45,Marin Prohaska,4,simple-breakfast,1,19:46:00,12,150,1800,5,1805,2016-01-05
2232,4619,5,L30,conference_room_large,party,50,45,Marin Prohaska,5,french-breakfast,4,20:58:00,12,150,1800,28,1828,2016-01-05
2232,4619,5,L30,conference_room_large,party,50,45,Marin Prohaska,8,deluxe-lunch,5,07:33:00,12,150,1800,50,1850,2016-01-05
2232,4619,5,L30,conference_room_large,party,50,45,Marin Prohaska,9,steak 'n stuff,5,09:52:00,12,150,1800,90,1890,2016-01-05
2232,4619,5,L30,conference_room_large,party,50,45,Marin Prohaska,13,super soup,4,15:59:00,12,150,1800,56,1856,2016-01-05
2232,4619,5,L30,conference_room_large,party,50,45,Marin Prohaska,14,coffee,1,23:37:00,12,150,1800,3,1803,2016-01-05
2233,4620,1,X26,deluxe_room,business,3,2,Tawana Hammes,NULL,NULL,NULL,NULL,4,150,600,0,600,2016-02-25
2234,4621,3,S28,conference_room_small,conference,15,24,Ardis Kub,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-01-15
2234,4622,3,S48,conference_room_small,conference,15,24,Ardis Kub,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-01-15
2235,4623,4,N67,normal_room,holiday,1,4,Tierra Ratke,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-30
2235,4624,4,N68,normal_room,holiday,1,4,Tierra Ratke,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-30
2235,4625,4,N69,normal_room,holiday,1,4,Tierra Ratke,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-30
2235,4626,4,N70,normal_room,holiday,1,4,Tierra Ratke,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-30
2236,4627,5,L16,conference_room_large,party,50,60,Janna Mayert,5,french-breakfast,3,23:48:00,5,150,750,21,771,2016-02-16
2236,4627,5,L16,conference_room_large,party,50,60,Janna Mayert,7,simple-lunch,4,20:01:00,5,150,750,20,770,2016-02-16
2236,4627,5,L16,conference_room_large,party,50,60,Janna Mayert,9,steak 'n stuff,1,18:34:00,5,150,750,18,768,2016-02-16
2236,4627,5,L16,conference_room_large,party,50,60,Janna Mayert,11,vegetarian lasagna,5,12:22:00,5,150,750,80,830,2016-02-16
2236,4628,5,L18,conference_room_large,party,50,60,Janna Mayert,2,beer,1,10:32:00,5,150,750,3.5,753.5,2016-02-16
2236,4628,5,L18,conference_room_large,party,50,60,Janna Mayert,12,spareribs,1,10:23:00,5,150,750,17,767,2016-02-16
2236,4628,5,L18,conference_room_large,party,50,60,Janna Mayert,13,super soup,3,16:28:00,5,150,750,42,792,2016-02-16
2236,4628,5,L18,conference_room_large,party,50,60,Janna Mayert,15,tea,3,19:49:00,5,150,750,7.5,757.5,2016-02-16
2237,4629,5,L38,conference_room_large,conference,50,19,Prince Schoen,NULL,NULL,NULL,NULL,4,150,600,0,600,2016-03-02
2238,4630,5,L33,conference_room_large,wedding,50,38,Lakeisha Medhurst,15,tea,5,22:20:00,2,150,300,12.5,312.5,2016-01-23
2239,NULL,NULL,NULL,NULL,wedding,NULL,51,Mrs. Lonnie Jaskolski,NULL,NULL,NULL,NULL,8,NULL,NULL,0,NULL,2016-02-26
2240,4631,2,D35,double_room,business,3,1,Colleen Hammes DDS,NULL,NULL,NULL,NULL,3,100,300,0,300,2016-02-23
2241,4632,1,X46,deluxe_room,holiday,3,3,Yolanda Kulas,NULL,NULL,NULL,NULL,4,150,600,0,600,2016-01-17
2242,4633,2,D36,double_room,business,3,1,Miss Drucilla Mosciski,NULL,NULL,NULL,NULL,3,100,300,0,300,2016-03-29
2243,4634,5,L31,conference_room_large,conference,50,22,Donte Pouros,NULL,NULL,NULL,NULL,7,150,1050,0,1050,2016-01-07
2244,4635,4,N18,normal_room,business,1,2,Oddie Zulauf,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-01-06
2244,4636,4,N19,normal_room,business,1,2,Oddie Zulauf,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-01-06
2245,4637,5,L19,conference_room_large,conference,50,27,Melodee Hintz,0,water,1,23:00:00,3,150,450,2.5,452.5,2016-02-15
2245,4637,5,L19,conference_room_large,conference,50,27,Melodee Hintz,1,soft-drink,5,21:47:00,3,150,450,15,465,2016-02-15
2246,4638,3,S32,conference_room_small,conference,15,19,Cale Watsica,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-03-12
2246,4639,3,S33,conference_room_small,conference,15,19,Cale Watsica,9,steak 'n stuff,5,07:08:00,4,80,320,90,410,2016-03-12
2247,4640,4,N45,normal_room,business,1,5,Mr. Redmond Beier I,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-03-14
2247,4641,4,N46,normal_room,business,1,5,Mr. Redmond Beier I,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-03-14
2247,4642,4,N47,normal_room,business,1,5,Mr. Redmond Beier I,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-03-14
2247,4643,4,N56,normal_room,business,1,5,Mr. Redmond Beier I,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-03-14
2247,4644,4,N57,normal_room,business,1,5,Mr. Redmond Beier I,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-03-14
2248,4645,3,S33,conference_room_small,conference,15,34,Toma D'Amore DDS,14,coffee,4,00:36:00,2,80,160,12,172,2016-01-24
2248,4646,3,S34,conference_room_small,conference,15,34,Toma D'Amore DDS,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-01-24
2248,4647,3,S35,conference_room_small,conference,15,34,Toma D'Amore DDS,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-01-24
2249,4648,1,X24,deluxe_room,business,3,8,Gertie Weimann,NULL,NULL,NULL,NULL,3,150,450,0,450,2016-01-30
2249,4649,1,X25,deluxe_room,business,3,8,Gertie Weimann,NULL,NULL,NULL,NULL,3,150,450,0,450,2016-01-30
2249,4650,1,X28,deluxe_room,business,3,8,Gertie Weimann,NULL,NULL,NULL,NULL,3,150,450,0,450,2016-01-30
2250,4651,4,N16,normal_room,holiday,1,2,Audley Olson,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-02-18
2250,4652,4,N17,normal_room,holiday,1,2,Audley Olson,NULL,NULL,NULL,NULL,6,80,480,0,480,2016-02-18
2251,4653,5,L50,conference_room_large,wedding,50,28,Dr. Bethel Littel Sr.,1,soft-drink,1,21:35:00,5,150,750,3,753,2016-03-25
2252,4654,2,D21,double_room,holiday,3,1,Mr. Lum Cronin IV,NULL,NULL,NULL,NULL,9,100,900,0,900,2016-01-13
2253,4655,3,S60,conference_room_small,wedding,15,55,Collette Kuphal DDS,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-06
2253,4656,3,S61,conference_room_small,wedding,15,55,Collette Kuphal DDS,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-06
2253,4657,3,S62,conference_room_small,wedding,15,55,Collette Kuphal DDS,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-06
2253,4658,3,S63,conference_room_small,wedding,15,55,Collette Kuphal DDS,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-06
2254,4659,2,D28,double_room,holiday,3,3,Annabell Kohler DVM,NULL,NULL,NULL,NULL,1,100,100,0,100,2016-01-16
2255,4660,5,L24,conference_room_large,party,50,39,Ms. Ardis Hoppe DVM,5,french-breakfast,1,03:45:00,4,150,600,7,607,2016-01-08
2255,4660,5,L24,conference_room_large,party,50,39,Ms. Ardis Hoppe DVM,6,deluxe-breakfast,3,10:27:00,4,150,600,36,636,2016-01-08
2256,4661,2,D31,double_room,business,3,1,Sigmund Runolfsdottir,0,water,3,11:03:00,9,100,900,7.5,907.5,2016-01-17
2257,4662,4,N61,normal_room,holiday,1,1,Eddy Cartwright,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-24
2258,4663,4,N27,normal_room,business,1,3,Jacqueline Rodriguez,13,super soup,1,07:26:00,14,80,1120,14,1134,2016-01-10
2258,4664,4,N28,normal_room,business,1,3,Jacqueline Rodriguez,NULL,NULL,NULL,NULL,14,80,1120,0,1120,2016-01-10
2258,4665,4,N29,normal_room,business,1,3,Jacqueline Rodriguez,NULL,NULL,NULL,NULL,14,80,1120,0,1120,2016-01-10
2259,4666,4,N78,normal_room,business,1,4,Bynum Yundt Jr.,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-03-05
2259,4667,4,N79,normal_room,business,1,4,Bynum Yundt Jr.,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-03-05
2259,4668,4,N80,normal_room,business,1,4,Bynum Yundt Jr.,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-03-05
2259,4669,4,N81,normal_room,business,1,4,Bynum Yundt Jr.,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-03-05
2260,4670,3,S60,conference_room_small,party,15,40,Mearl Fahey,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-01-28
2260,4671,3,S61,conference_room_small,party,15,40,Mearl Fahey,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-01-28
2260,4672,3,S62,conference_room_small,party,15,40,Mearl Fahey,14,coffee,1,11:31:00,4,80,320,3,323,2016-01-28
2261,4673,3,S41,conference_room_small,party,15,51,Cam Orn,3,wine,2,23:15:00,9,80,720,7,727,2016-01-21
2261,4674,3,S42,conference_room_small,party,15,51,Cam Orn,9,steak 'n stuff,4,13:49:00,9,80,720,72,792,2016-01-21
2261,4674,3,S42,conference_room_small,party,15,51,Cam Orn,15,tea,3,18:23:00,9,80,720,7.5,727.5,2016-01-21
2261,4675,3,S43,conference_room_small,party,15,51,Cam Orn,NULL,NULL,NULL,NULL,9,80,720,0,720,2016-01-21
2261,4676,3,S44,conference_room_small,party,15,51,Cam Orn,9,steak 'n stuff,5,16:25:00,9,80,720,90,810,2016-01-21
2262,4677,3,S79,conference_room_small,party,15,31,Anastasia Goyette,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-16
2262,4678,3,S80,conference_room_small,party,15,31,Anastasia Goyette,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-16
2262,4679,3,S81,conference_room_small,party,15,31,Anastasia Goyette,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-03-16
2263,4680,1,X33,deluxe_room,holiday,3,3,Argie Metz,NULL,NULL,NULL,NULL,5,150,750,0,750,2016-02-16
2264,4681,1,X40,deluxe_room,business,3,6,Mrs. Keshia Little,NULL,NULL,NULL,NULL,5,150,750,0,750,2016-03-08
2264,4682,1,X45,deluxe_room,business,3,6,Mrs. Keshia Little,NULL,NULL,NULL,NULL,5,150,750,0,750,2016-03-08
2265,4683,3,S56,conference_room_small,party,15,44,Miss Pink Buckridge,NULL,NULL,NULL,NULL,7,80,560,0,560,2016-01-16
2265,4684,3,S57,conference_room_small,party,15,44,Miss Pink Buckridge,0,water,1,07:56:00,7,80,560,2.5,562.5,2016-01-16
2265,4684,3,S57,conference_room_small,party,15,44,Miss Pink Buckridge,10,surf 'n turf,3,06:53:00,7,80,560,51,611,2016-01-16
2265,4685,3,S58,conference_room_small,party,15,44,Miss Pink Buckridge,NULL,NULL,NULL,NULL,7,80,560,0,560,2016-01-16
2266,4686,3,S0,conference_room_small,party,15,54,Gunner Monahan,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-01-22
2266,4687,3,S1,conference_room_small,party,15,54,Gunner Monahan,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-01-22
2266,4688,3,S2,conference_room_small,party,15,54,Gunner Monahan,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-01-22
2266,4689,3,S3,conference_room_small,party,15,54,Gunner Monahan,NULL,NULL,NULL,NULL,1,80,80,0,80,2016-01-22
2267,4690,1,X24,deluxe_room,business,3,1,Olie Batz,10,surf 'n turf,4,12:06:00,15,150,2250,68,2318,2016-02-01
2268,4691,1,X34,deluxe_room,holiday,3,2,Kiyoshi Howell Jr.,NULL,NULL,NULL,NULL,4,150,600,0,600,2016-02-03
2269,4692,5,L34,conference_room_large,conference,50,25,Gloria Rath,NULL,NULL,NULL,NULL,6,150,900,0,900,2016-03-07
2270,4693,5,L35,conference_room_large,conference,50,21,Dr. Adalyn Goyette MD,0,water,4,18:19:00,8,150,1200,10,1210,2016-03-07
2270,4693,5,L35,conference_room_large,conference,50,21,Dr. Adalyn Goyette MD,8,deluxe-lunch,3,06:06:00,8,150,1200,30,1230,2016-03-07
2270,4693,5,L35,conference_room_large,conference,50,21,Dr. Adalyn Goyette MD,10,surf 'n turf,5,08:54:00,8,150,1200,85,1285,2016-03-07
2270,4693,5,L35,conference_room_large,conference,50,21,Dr. Adalyn Goyette MD,11,vegetarian lasagna,5,22:32:00,8,150,1200,80,1280,2016-03-07
2270,4693,5,L35,conference_room_large,conference,50,21,Dr. Adalyn Goyette MD,12,spareribs,3,17:27:00,8,150,1200,51,1251,2016-03-07
2270,4693,5,L35,conference_room_large,conference,50,21,Dr. Adalyn Goyette MD,14,coffee,2,08:20:00,8,150,1200,6,1206,2016-03-07
2271,4694,5,L21,conference_room_large,party,50,63,Verner Lynch,15,tea,1,21:15:00,2,150,300,2.5,302.5,2016-02-06
2271,4695,5,L25,conference_room_large,party,50,63,Verner Lynch,3,wine,3,16:49:00,2,150,300,10.5,310.5,2016-02-06
2272,4696,5,L12,conference_room_large,party,50,69,Maxwell Dickens,0,water,5,00:44:00,5,150,750,12.5,762.5,2016-01-03
2272,4696,5,L12,conference_room_large,party,50,69,Maxwell Dickens,4,simple-breakfast,3,07:55:00,5,150,750,15,765,2016-01-03
2272,4696,5,L12,conference_room_large,party,50,69,Maxwell Dickens,11,vegetarian lasagna,2,06:02:00,5,150,750,32,782,2016-01-03
2272,4697,5,L13,conference_room_large,party,50,69,Maxwell Dickens,2,beer,2,18:16:00,5,150,750,7,757,2016-01-03
2273,4698,3,S79,conference_room_small,wedding,15,47,Ms. Isadora Carroll MD,13,super soup,5,13:04:00,4,80,320,70,390,2016-03-10
2273,4699,3,S80,conference_room_small,wedding,15,47,Ms. Isadora Carroll MD,6,deluxe-breakfast,1,11:38:00,4,80,320,12,332,2016-03-10
2273,4700,3,S81,conference_room_small,wedding,15,47,Ms. Isadora Carroll MD,7,simple-lunch,1,19:38:00,4,80,320,5,325,2016-03-10
2273,4701,3,S82,conference_room_small,wedding,15,47,Ms. Isadora Carroll MD,NULL,NULL,NULL,NULL,4,80,320,0,320,2016-03-10
2274,4702,1,X18,deluxe_room,holiday,3,3,Berry Schaefer,NULL,NULL,NULL,NULL,1,150,150,0,150,2016-03-26
2275,4703,3,S45,conference_room_small,wedding,15,39,Rome Ondricka III,2,beer,3,00:23:00,18,80,1440,10.5,1450.5,2016-01-22
2275,4703,3,S45,conference_room_small,wedding,15,39,Rome Ondricka III,5,french-breakfast,2,02:42:00,18,80,1440,14,1454,2016-01-22
2275,4703,3,S45,conference_room_small,wedding,15,39,Rome Ondricka III,10,surf 'n turf,1,12:46:00,18,80,1440,17,1457,2016-01-22
2275,4703,3,S45,conference_room_small,wedding,15,39,Rome Ondricka III,12,spareribs,5,20:17:00,18,80,1440,85,1525,2016-01-22
2275,4704,3,S46,conference_room_small,wedding,15,39,Rome Ondricka III,2,beer,1,15:15:00,18,80,1440,3.5,1443.5,2016-01-22
2275,4704,3,S46,conference_room_small,wedding,15,39,Rome Ondricka III,5,french-breakfast,1,23:24:00,18,80,1440,7,1447,2016-01-22
2275,4704,3,S46,conference_room_small,wedding,15,39,Rome Ondricka III,7,simple-lunch,3,12:21:00,18,80,1440,15,1455,2016-01-22
2275,4704,3,S46,conference_room_small,wedding,15,39,Rome Ondricka III,11,vegetarian lasagna,2,14:21:00,18,80,1440,32,1472,2016-01-22
2275,4704,3,S46,conference_room_small,wedding,15,39,Rome Ondricka III,13,super soup,1,12:02:00,18,80,1440,14,1454,2016-01-22
2275,4705,3,S47,conference_room_small,wedding,15,39,Rome Ondricka III,1,soft-drink,5,00:12:00,18,80,1440,15,1455,2016-01-22
2275,4705,3,S47,conference_room_small,wedding,15,39,Rome Ondricka III,2,beer,5,22:18:00,18,80,1440,17.5,1457.5,2016-01-22
2275,4705,3,S47,conference_room_small,wedding,15,39,Rome Ondricka III,8,deluxe-lunch,4,15:11:00,18,80,1440,40,1480,2016-01-22
2275,4705,3,S47,conference_room_small,wedding,15,39,Rome Ondricka III,9,steak 'n stuff,4,15:06:00,18,80,1440,72,1512,2016-01-22
2276,4706,2,D19,double_room,holiday,3,3,Regenia Donnelly MD,NULL,NULL,NULL,NULL,6,100,600,0,600,2016-02-02
2277,4707,4,N161,normal_room,business,1,3,Parrish Sauer,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-21
2277,4708,4,N162,normal_room,business,1,3,Parrish Sauer,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-21
2277,4709,4,N163,normal_room,business,1,3,Parrish Sauer,NULL,NULL,NULL,NULL,2,80,160,0,160,2016-02-21
2278,NULL,NULL,NULL,NULL,party,NULL,57,Shaquille Leffler PhD,NULL,NULL,NULL,NULL,5,NULL,NULL,0,NULL,2016-03-22
2279,4710,4,N20,normal_room,holiday,1,5,Sheyla Walsh,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-01-06
2279,4711,4,N34,normal_room,holiday,1,5,Sheyla Walsh,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-01-06
2279,4712,4,N36,normal_room,holiday,1,5,Sheyla Walsh,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-01-06
2279,4713,4,N37,normal_room,holiday,1,5,Sheyla Walsh,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-01-06
2279,4714,4,N38,normal_room,holiday,1,5,Sheyla Walsh,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-01-06
2280,4715,2,D37,double_room,holiday,3,5,Denver Harvey MD,NULL,NULL,NULL,NULL,8,100,800,0,800,2016-03-22
2280,4716,2,D38,double_room,holiday,3,5,Denver Harvey MD,NULL,NULL,NULL,NULL,8,100,800,0,800,2016-03-22
2281,4717,1,X4,deluxe_room,holiday,3,4,Arkie McLaughlin,NULL,NULL,NULL,NULL,4,150,600,0,600,2016-02-18
2281,4718,1,X21,deluxe_room,holiday,3,4,Arkie McLaughlin,NULL,NULL,NULL,NULL,4,150,600,0,600,2016-02-18
2282,4719,3,S64,conference_room_small,conference,15,16,Sim Bergstrom,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-02-05
2282,4720,3,S69,conference_room_small,conference,15,16,Sim Bergstrom,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-02-05
2283,4721,3,S42,conference_room_small,party,15,42,Mr. Guido Gorczany,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-03
2283,4722,3,S43,conference_room_small,party,15,42,Mr. Guido Gorczany,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-03
2283,4723,3,S44,conference_room_small,party,15,42,Mr. Guido Gorczany,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-03
2284,4724,1,X21,deluxe_room,holiday,3,9,Egbert Langosh V,NULL,NULL,NULL,NULL,5,150,750,0,750,2016-01-06
2284,4725,1,X22,deluxe_room,holiday,3,9,Egbert Langosh V,NULL,NULL,NULL,NULL,5,150,750,0,750,2016-01-06
2284,4726,1,X26,deluxe_room,holiday,3,9,Egbert Langosh V,NULL,NULL,NULL,NULL,5,150,750,0,750,2016-01-06
2285,4727,1,X25,deluxe_room,business,3,4,Edw Corwin,NULL,NULL,NULL,NULL,3,150,450,0,450,2016-02-08
2285,4728,1,X26,deluxe_room,business,3,4,Edw Corwin,NULL,NULL,NULL,NULL,3,150,450,0,450,2016-02-08
2286,4729,1,X29,deluxe_room,holiday,3,2,Harvie Orn,NULL,NULL,NULL,NULL,6,150,900,0,900,2016-02-26
2287,4730,1,X23,deluxe_room,business,3,5,Meadow Grant DVM,NULL,NULL,NULL,NULL,4,150,600,0,600,2016-03-07
2287,4731,1,X24,deluxe_room,business,3,5,Meadow Grant DVM,NULL,NULL,NULL,NULL,4,150,600,0,600,2016-03-07
2288,4732,2,D21,double_room,holiday,3,5,Teena Nikolaus PhD,NULL,NULL,NULL,NULL,3,100,300,0,300,2016-02-05
2288,4733,2,D22,double_room,holiday,3,5,Teena Nikolaus PhD,NULL,NULL,NULL,NULL,3,100,300,0,300,2016-02-05
2289,4734,5,L22,conference_room_large,wedding,50,63,Melissia Goodwin,NULL,NULL,NULL,NULL,6,150,900,0,900,2016-03-26
2289,4735,5,L23,conference_room_large,wedding,50,63,Melissia Goodwin,6,deluxe-breakfast,4,19:25:00,6,150,900,48,948,2016-03-26
2290,4736,4,N110,normal_room,holiday,1,3,Mr. Harland Ward,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-03-02
2290,4737,4,N111,normal_room,holiday,1,3,Mr. Harland Ward,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-03-02
2290,4738,4,N112,normal_room,holiday,1,3,Mr. Harland Ward,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-03-02
2291,4739,5,L36,conference_room_large,wedding,50,43,Camryn Ortiz,0,water,2,22:41:00,11,150,1650,5,1655,2016-03-04
2291,4739,5,L36,conference_room_large,wedding,50,43,Camryn Ortiz,3,wine,5,12:16:00,11,150,1650,17.5,1667.5,2016-03-04
2291,4739,5,L36,conference_room_large,wedding,50,43,Camryn Ortiz,9,steak 'n stuff,5,03:23:00,11,150,1650,90,1740,2016-03-04
2291,4739,5,L36,conference_room_large,wedding,50,43,Camryn Ortiz,11,vegetarian lasagna,4,10:04:00,11,150,1650,64,1714,2016-03-04
2291,4739,5,L36,conference_room_large,wedding,50,43,Camryn Ortiz,14,coffee,1,07:26:00,11,150,1650,3,1653,2016-03-04
2291,4739,5,L36,conference_room_large,wedding,50,43,Camryn Ortiz,15,tea,1,01:51:00,11,150,1650,2.5,1652.5,2016-03-04
2291,4739,5,L36,conference_room_large,wedding,50,43,Camryn Ortiz,15,tea,3,06:01:00,11,150,1650,7.5,1657.5,2016-03-04
2292,4740,1,X29,deluxe_room,holiday,3,7,Fronia Kautzer,NULL,NULL,NULL,NULL,2,150,300,0,300,2016-01-21
2292,4741,1,X30,deluxe_room,holiday,3,7,Fronia Kautzer,NULL,NULL,NULL,NULL,2,150,300,0,300,2016-01-21
2292,4742,1,X32,deluxe_room,holiday,3,7,Fronia Kautzer,NULL,NULL,NULL,NULL,2,150,300,0,300,2016-01-21
2293,4743,4,N98,normal_room,business,1,4,Mr. Kendal Heidenreich,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-03-19
2293,4744,4,N99,normal_room,business,1,4,Mr. Kendal Heidenreich,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-03-19
2293,4745,4,N100,normal_room,business,1,4,Mr. Kendal Heidenreich,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-03-19
2293,4746,4,N101,normal_room,business,1,4,Mr. Kendal Heidenreich,NULL,NULL,NULL,NULL,5,80,400,0,400,2016-03-19
2294,4747,5,L14,conference_room_large,party,50,52,Ms. Jillian Yost PhD,7,simple-lunch,1,23:31:00,4,150,600,5,605,2016-01-01
2294,4748,5,L15,conference_room_large,party,50,52,Ms. Jillian Yost PhD,4,simple-breakfast,5,12:38:00,4,150,600,25,625,2016-01-01
2295,4749,2,D38,double_room,business,3,4,Nikole Mueller,NULL,NULL,NULL,NULL,5,100,500,0,500,2016-01-31
2295,4750,2,D39,double_room,business,3,4,Nikole Mueller,NULL,NULL,NULL,NULL,5,100,500,0,500,2016-01-31
2296,4751,5,L11,conference_room_large,party,50,54,Mrs. Nanie Hodkiewicz,NULL,NULL,NULL,NULL,4,150,600,0,600,2016-03-01
2296,4752,5,L12,conference_room_large,party,50,54,Mrs. Nanie Hodkiewicz,0,water,3,22:25:00,4,150,600,7.5,607.5,2016-03-01
2296,4752,5,L12,conference_room_large,party,50,54,Mrs. Nanie Hodkiewicz,15,tea,1,07:53:00,4,150,600,2.5,602.5,2016-03-01
2297,4753,2,D30,double_room,business,3,4,Sharday Rogahn,NULL,NULL,NULL,NULL,2,100,200,0,200,2016-02-15
2297,4754,2,D35,double_room,business,3,4,Sharday Rogahn,NULL,NULL,NULL,NULL,2,100,200,0,200,2016-02-15
2298,4755,2,D36,double_room,business,3,5,Vena Johnston,NULL,NULL,NULL,NULL,2,100,200,0,200,2016-01-05
2298,4756,2,D41,double_room,business,3,5,Vena Johnston,NULL,NULL,NULL,NULL,2,100,200,0,200,2016-01-05
2299,4757,3,S40,conference_room_small,wedding,15,34,Watson Jaskolski,3,wine,5,03:30:00,9,80,720,17.5,737.5,2016-03-25
2299,4758,3,S41,conference_room_small,wedding,15,34,Watson Jaskolski,12,spareribs,4,10:54:00,9,80,720,68,788,2016-03-25
2299,4759,3,S42,conference_room_small,wedding,15,34,Watson Jaskolski,NULL,NULL,NULL,NULL,9,80,720,0,720,2016-03-25
2300,4760,5,L16,conference_room_large,wedding,50,60,Rylan Sawayn,3,wine,2,11:23:00,10,150,1500,7,1507,2016-01-04
2300,4760,5,L16,conference_room_large,wedding,50,60,Rylan Sawayn,9,steak 'n stuff,4,14:09:00,10,150,1500,72,1572,2016-01-04
2300,4761,5,L17,conference_room_large,wedding,50,60,Rylan Sawayn,9,steak 'n stuff,2,07:32:00,10,150,1500,36,1536,2016-01-04
2301,4762,4,N82,normal_room,holiday,1,1,Colt Reynolds,NULL,NULL,NULL,NULL,10,80,800,0,800,2016-02-28
2302,4763,2,D44,double_room,holiday,3,4,Lex Rice MD,NULL,NULL,NULL,NULL,1,100,100,0,100,2016-02-22
2302,4764,2,D55,double_room,holiday,3,4,Lex Rice MD,NULL,NULL,NULL,NULL,1,100,100,0,100,2016-02-22
2303,4765,5,L52,conference_room_large,conference,50,25,Eve Murphy,14,coffee,5,17:52:00,3,150,450,15,465,2016-03-25
2304,4766,4,N39,normal_room,holiday,1,3,Mrs. Willene Hills DDS,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-09
2304,4767,4,N40,normal_room,holiday,1,3,Mrs. Willene Hills DDS,11,vegetarian lasagna,3,17:59:00,3,80,240,48,288,2016-01-09
2304,4768,4,N41,normal_room,holiday,1,3,Mrs. Willene Hills DDS,NULL,NULL,NULL,NULL,3,80,240,0,240,2016-01-09
2305,4769,5,L37,conference_room_large,party,50,73,Darci Erdman,0,water,5,14:27:00,3,150,450,12.5,462.5,2016-03-16
2305,4770,5,L38,conference_room_large,party,50,73,Darci Erdman,7,simple-lunch,2,06:38:00,3,150,450,10,460,2016-03-16
2305,4770,5,L38,conference_room_large,party,50,73,Darci Erdman,12,spareribs,3,04:32:00,3,150,450,51,501,2016-03-16
2306,4771,2,D34,double_room,holiday,3,3,Lilia O'Conner,NULL,NULL,NULL,NULL,7,100,700,0,700,2016-03-08
2307,4772,4,N55,normal_room,holiday,1,2,Alabama Huels DDS,NULL,NULL,NULL,NULL,12,80,960,0,960,2016-02-09
2307,4773,4,N56,normal_room,holiday,1,2,Alabama Huels DDS,NULL,NULL,NULL,NULL,12,80,960,0,960,2016-02-09
